energy_center_MeV,annihil,compt,conv,primary,other,total
7.957500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
7.962500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
7.967500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
7.972500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
7.977500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
7.982500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
7.987500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
7.992500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
7.997500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
8.002500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
8.007500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
8.012500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
8.017500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
8.022500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
8.027500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.032500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
8.037500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
8.042500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
8.047500,0.000000,0.000000,0.000000,25.000000,0.000000,25.000000
8.052500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
8.057500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.062500,0.000000,1.000000,0.000000,39.000000,0.000000,40.000000
8.067500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
8.072500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
8.077500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.082500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
8.087500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
8.092500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
8.097500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
8.102500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
8.107500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
8.112500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
8.117500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
8.122500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
8.127500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
8.132500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
8.137500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.142500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
8.147500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
8.152500,0.000000,0.000000,0.000000,40.000000,1.000000,41.000000
8.157500,0.000000,1.000000,0.000000,43.000000,0.000000,44.000000
8.162500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
8.167500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
8.172500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
8.177500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
8.182500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
8.187500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
8.192500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.197500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
8.202500,0.000000,1.000000,0.000000,33.000000,0.000000,34.000000
8.207500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
8.212500,0.000000,0.000000,0.000000,27.000000,0.000000,27.000000
8.217500,0.000000,0.000000,0.000000,44.000000,1.000000,45.000000
8.222500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
8.227500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
8.232500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
8.237500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
8.242500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.247500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
8.252500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
8.257500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
8.262500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
8.267500,0.000000,1.000000,0.000000,31.000000,0.000000,32.000000
8.272500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
8.277500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
8.282500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
8.287500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
8.292500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
8.297500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
8.302500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
8.307500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
8.312500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
8.317500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.322500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
8.327500,0.000000,1.000000,0.000000,39.000000,0.000000,40.000000
8.332500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
8.337500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
8.342500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
8.347500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.352500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
8.357500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
8.362500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
8.367500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
8.372500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
8.377500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
8.382500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
8.387500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
8.392500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
8.397500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
8.402500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
8.407500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
8.412500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
8.417500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.422500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.427500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
8.432500,0.000000,1.000000,0.000000,36.000000,0.000000,37.000000
8.437500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
8.442500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
8.447500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.452500,0.000000,0.000000,0.000000,28.000000,0.000000,28.000000
8.457500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.462500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.467500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.472500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
8.477500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
8.482500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.487500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
8.492500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
8.497500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
8.502500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
8.507500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.512500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
8.517500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
8.522500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
8.527500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.532500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
8.537500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
8.542500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
8.547500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.552500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.557500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
8.562500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
8.567500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
8.572500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
8.577500,0.000000,0.000000,0.000000,27.000000,0.000000,27.000000
8.582500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
8.587500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
8.592500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
8.597500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
8.602500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
8.607500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.612500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
8.617500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.622500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.627500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
8.632500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
8.637500,0.000000,1.000000,0.000000,45.000000,0.000000,46.000000
8.642500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.647500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
8.652500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
8.657500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
8.662500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
8.667500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.672500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
8.677500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.682500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
8.687500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
8.692500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
8.697500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
8.702500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
8.707500,0.000000,0.000000,0.000000,27.000000,0.000000,27.000000
8.712500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
8.717500,0.000000,1.000000,0.000000,37.000000,0.000000,38.000000
8.722500,0.000000,1.000000,0.000000,37.000000,0.000000,38.000000
8.727500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
8.732500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.737500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
8.742500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
8.747500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.752500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
8.757500,0.000000,0.000000,0.000000,23.000000,0.000000,23.000000
8.762500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
8.767500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
8.772500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
8.777500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
8.782500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
8.787500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
8.792500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
8.797500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
8.802500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
8.807500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
8.812500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
8.817500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
8.822500,0.000000,0.000000,0.000000,25.000000,0.000000,25.000000
8.827500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
8.832500,0.000000,0.000000,0.000000,25.000000,0.000000,25.000000
8.837500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
8.842500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
8.847500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.852500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
8.857500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
8.862500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
8.867500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
8.872500,0.000000,0.000000,0.000000,27.000000,0.000000,27.000000
8.877500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
8.882500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
8.887500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
8.892500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
8.897500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
8.902500,0.000000,0.000000,0.000000,25.000000,0.000000,25.000000
8.907500,0.000000,0.000000,0.000000,25.000000,0.000000,25.000000
8.912500,0.000000,1.000000,0.000000,38.000000,0.000000,39.000000
8.917500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
8.922500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
8.927500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
8.932500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
8.937500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
8.942500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
8.947500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
8.952500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
8.957500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
8.962500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.967500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
8.972500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
8.977500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
8.982500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
8.987500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
8.992500,0.000000,0.000000,0.000000,25.000000,0.000000,25.000000
8.997500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
9.002500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
9.007500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
9.012500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
9.017500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
9.022500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
9.027500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
9.032500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
9.037500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
9.042500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
9.047500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
9.052500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.057500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.062500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
9.067500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
9.072500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
9.077500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
9.082500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
9.087500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
9.092500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
9.097500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.102500,0.000000,0.000000,0.000000,22.000000,0.000000,22.000000
9.107500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
9.112500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.117500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.122500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.127500,0.000000,0.000000,0.000000,28.000000,0.000000,28.000000
9.132500,0.000000,0.000000,0.000000,28.000000,0.000000,28.000000
9.137500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
9.142500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.147500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
9.152500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
9.157500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
9.162500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
9.167500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
9.172500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
9.177500,0.000000,0.000000,0.000000,24.000000,0.000000,24.000000
9.182500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
9.187500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.192500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.197500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
9.202500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
9.207500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
9.212500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
9.217500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.222500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
9.227500,0.000000,1.000000,0.000000,40.000000,0.000000,41.000000
9.232500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
9.237500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
9.242500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.247500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
9.252500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
9.257500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
9.262500,0.000000,0.000000,0.000000,28.000000,0.000000,28.000000
9.267500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.272500,0.000000,0.000000,0.000000,27.000000,0.000000,27.000000
9.277500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.282500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
9.287500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
9.292500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.297500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.302500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
9.307500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
9.312500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
9.317500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
9.322500,0.000000,0.000000,0.000000,25.000000,0.000000,25.000000
9.327500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
9.332500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.337500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
9.342500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
9.347500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.352500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.357500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
9.362500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.367500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
9.372500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
9.377500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.382500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
9.387500,0.000000,0.000000,0.000000,28.000000,0.000000,28.000000
9.392500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
9.397500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
9.402500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.407500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.412500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
9.417500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
9.422500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
9.427500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.432500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
9.437500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
9.442500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
9.447500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
9.452500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.457500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
9.462500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.467500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.472500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.477500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
9.482500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
9.487500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.492500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
9.497500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
9.502500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
9.507500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
9.512500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
9.517500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
9.522500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.527500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
9.532500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.537500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.542500,0.000000,0.000000,0.000000,27.000000,0.000000,27.000000
9.547500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.552500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
9.557500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
9.562500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
9.567500,0.000000,1.000000,0.000000,31.000000,0.000000,32.000000
9.572500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
9.577500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
9.582500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.587500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.592500,0.000000,0.000000,0.000000,26.000000,0.000000,26.000000
9.597500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
9.602500,0.000000,0.000000,0.000000,27.000000,0.000000,27.000000
9.607500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
9.612500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
9.617500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
9.622500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
9.627500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
9.632500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
9.637500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
9.642500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
9.647500,0.000000,0.000000,0.000000,28.000000,0.000000,28.000000
9.652500,0.000000,0.000000,0.000000,25.000000,0.000000,25.000000
9.657500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
9.662500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
9.667500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
9.672500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
9.677500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.682500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
9.687500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
9.692500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.697500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.702500,0.000000,0.000000,0.000000,25.000000,0.000000,25.000000
9.707500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.712500,0.000000,0.000000,0.000000,28.000000,0.000000,28.000000
9.717500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
9.722500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
9.727500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
9.732500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
9.737500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
9.742500,0.000000,0.000000,0.000000,28.000000,0.000000,28.000000
9.747500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.752500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.757500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.762500,0.000000,0.000000,0.000000,26.000000,0.000000,26.000000
9.767500,0.000000,0.000000,0.000000,26.000000,0.000000,26.000000
9.772500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
9.777500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
9.782500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
9.787500,0.000000,0.000000,0.000000,25.000000,0.000000,25.000000
9.792500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.797500,0.000000,0.000000,0.000000,20.000000,0.000000,20.000000
9.802500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.807500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
9.812500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
9.817500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
9.822500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.827500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.832500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
9.837500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
9.842500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.847500,0.000000,0.000000,0.000000,24.000000,0.000000,24.000000
9.852500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
9.857500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
9.862500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
9.867500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
9.872500,0.000000,0.000000,0.000000,22.000000,0.000000,22.000000
9.877500,0.000000,0.000000,0.000000,26.000000,0.000000,26.000000
9.882500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
9.887500,0.000000,0.000000,0.000000,23.000000,0.000000,23.000000
9.892500,0.000000,0.000000,0.000000,24.000000,0.000000,24.000000
9.897500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
9.902500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
9.907500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
9.912500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
9.917500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
9.922500,0.000000,0.000000,0.000000,22.000000,0.000000,22.000000
9.927500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
9.932500,0.000000,0.000000,0.000000,26.000000,0.000000,26.000000
9.937500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.942500,0.000000,0.000000,0.000000,27.000000,0.000000,27.000000
9.947500,0.000000,0.000000,0.000000,25.000000,0.000000,25.000000
